"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.3275,1.42,2.3085,2.3975,-0.8265,3.706,0.9725,-2.358,-1.019,1.2385,5.7231
"2",1951,1.263,-1.054,2.741,2.1395,-0.0884999999999998,1.133,1.777,2.167,-0.822,2.6,5.6184
"3",1952,1.654,0.766,1.4305,1.414,1.3575,1.3295,0.3365,3.183,0.286,2.6005,5.54745
"4",1953,-1.953,0.765,-5.77,-2.0155,1.6195,2.132,0.493,2.84,3.6795,2.0705,3.97185
"5",1954,3.5555,1.3545,0.2875,3.06,0.5095,1.101,-0.9535,0.917,1.9005,0.569,5.51095
"6",1955,-1.1295,-0.181,0.561,0.9525,2.58,4.6305,1.6655,2.025,1.1255,-1.39,5.11595
"7",1956,-0.3065,1.7885,1.97,1.5935,1.3185,1.6015,-0.319,0.3295,2.567,2.974,4.9384
"8",1957,2.3515,2.6785,-1.4425,-1.912,0.9565,2.971,0.656,0.476,1.9965,2.5665,5.4174
"9",1958,1.536,2.78,2.335,2.275,1.569,0.17,0.0590000000000002,2.188,2.239,3.405,5.65365
"10",1959,1.892,2.132,-0.2325,-2.374,3.2115,1.5435,2.4065,1.0515,0.9975,2.7715,5.86215
"11",1960,1.588,1.1345,3.1145,0.607,0.4705,-0.4385,1.6205,2.41,0.3495,2.29,4.84475
"12",1961,2.7785,2.7655,2.957,-3.84,0.1405,1.5475,1.3545,0.986,-2.3425,-3.438,6.014
"13",1962,0.391,3.2235,1.0075,-0.297,2.646,3.437,0.4515,0.53,-2.3335,2.342,5.07055
"14",1963,-0.605,3.1505,0.0405,0.9475,3.317,-2.339,-4.988,0.7575,1.247,2.2415,4.81345
"15",1964,1.719,1.126,3.3535,4.119,2.533,2.294,2.8115,0.921,2.121,2.705,5.5563
"16",1965,0.912,-5.1875,3.7825,-3.6415,1.651,1.71,1.731,0.4495,-0.1615,3.937,4.6861
"17",1966,0.591499999999999,-0.1755,1.7835,-2.339,-0.0145,1.406,3.463,0.9215,2.795,0.82,5.5159
"18",1967,-1.504,1.649,0.152,-0.6425,-1.9975,-0.7355,2.04,-0.0719999999999996,-1.7095,1.737,4.25425
"19",1968,-1.949,0.28,-0.8985,-1.631,-1.667,2.2015,1.084,-1.5005,1.7135,0.364,4.84385
"20",1969,-3.9885,4.221,0.6055,-1.082,1.5675,1.3095,2.9865,2.6345,1.7805,2.48,5.7984
"21",1970,2.393,0.5415,-3.488,4.1205,-0.0394999999999999,-1.5165,0.744,-0.4655,1.3695,-0.128,5.02925
"22",1971,-0.2665,1.077,-0.521,-3.7215,0.316,1.007,-2.326,-0.593,1.387,-1.8955,4.7495
"23",1972,2.079,2.8395,2.6745,1.079,0.703,2.411,-0.342,2.138,2.746,-1.3765,4.9804
"24",1973,2.984,3.043,0.455,-0.5835,0.813,-0.317,0.0639999999999996,-1.046,-0.4495,0.468,5.5895
"25",1974,2.0915,2.471,1.214,-3.936,3.2495,1.778,3.4785,1.7115,1.3565,2.1425,5.9341
"26",1975,-0.1135,1.0555,-2.6975,-1.201,3.9845,0.772,3.3125,2.4285,-1.908,3.061,5.6154
"27",1976,-2.162,0.4495,0.1675,-0.164,2.955,3.819,2.1705,1.142,0.806,2.09,4.80895
"28",1977,2.714,1.013,1.296,1.475,1.047,0.9755,-0.5215,0.8305,-1.7505,1.6205,5.524
"29",1978,0.0790000000000002,-0.13,1.642,2.7215,2.139,-5.2285,-2.8525,3.9655,2.4385,1.197,5.43475
"30",1979,1.809,2.508,0.2165,0.5005,2.4405,3.8195,2.159,0.697,-0.4755,2.358,4.41535
"31",1980,2.7685,5.079,-0.468,0.5315,2.174,0.45,2.7555,3.2815,0.4185,0.333,5.4721
"32",1981,3.42,2.6415,5.2035,3.942,-4.2815,0.3685,-0.756,1.8045,0.9015,2.6895,4.847
"33",1982,1.418,3.145,2.6905,-2.1125,-1.492,1.36,-0.5845,2.737,1.648,1.701,4.8078
"34",1983,1.409,1.5995,1.124,1.5115,-1.627,2.202,-0.337,-2.8275,0.679,-2.2465,6.14115
"35",1984,1.38,3.448,-1.5785,-0.4705,3.5365,0.2985,-0.0985,3.147,2.2565,1.217,5.08835
"36",1985,0.661,-0.527,1.877,1.3795,1.6785,0.247,2.9975,-2.97,-1.551,-1.114,5.5216
"37",1986,0.02,-1.5735,-3.1145,3.2345,3.527,2.4815,2.0085,-0.5095,5.1085,0.1885,5.55345
"38",1987,1.497,0.883,1.322,2.03,0.74,0.0115000000000001,-0.99,0.5625,2.258,2.0885,5.14545
"39",1988,2.0135,-3.014,1.0395,3.3495,2.6785,0.2985,3.1455,1.785,-0.3095,2.794,5.80685
"40",1989,0.701,1.922,2.119,2.7455,1.2075,-2.0995,2.488,2.124,2.823,0.6675,5.2781
"41",1990,1.5535,3.8845,-1.844,1.521,0.443,-2.2015,1.694,-2.661,1.888,0.424,6.0028
"42",1991,-0.739,-2.982,2.0575,-0.2725,4.2955,-0.1945,1.989,3.93,1.471,2.866,5.1521
"43",1992,0.4655,2.052,-3.2905,-3.253,1.0105,2.479,0.3865,2.4165,2.223,4.0615,5.5991
"44",1993,2.586,2.696,-1.6285,1.5645,0.252,-3.198,0.875,1.9325,2.5255,1.8375,4.51515
"45",1994,-0.933,2.663,-2.354,-0.369,0.134,1.5385,0.489,2.249,3.3055,2.7145,4.754
"46",1995,0.044,2.693,0.369,-1.0635,0.0609999999999999,0.202,2.2065,0.942,3.777,1.4305,5.3387
"47",1996,0.0710000000000002,5.194,4.888,2.404,3.7155,1.9515,-0.8665,2.16,2.54,-0.1705,6.41335
"48",1997,1.892,0.826,3.65,2.448,5.034,0.91,-0.767,3.2125,2.214,1.934,6.9713
"49",1998,2.8585,2.3295,2.9425,2.3345,2.1245,2.418,4.239,1.0165,4.773,2.271,6.59875
"50",1999,2.193,2.002,2.439,0.3725,1.3685,-5.1205,1.784,1.7045,1.185,3.605,5.11885
"51",2000,3.9245,3.2075,-2.1095,-2.9785,3.4545,0.815,-1.4,0.5035,-0.6515,1.617,5.04675
"52",2001,3.4775,1.572,3.95,4.591,3.0435,-1.3515,0.181,-0.8275,1.1475,1.959,4.95915
"53",2002,4.437,2.2615,3.4635,-0.692,0.357,-1.2885,1.18,2.4205,3.621,-4.561,5.03535
"54",2003,-2.0765,0.914,4.9895,-0.5135,2.4515,1.12,1.5465,1.339,-1.6175,2.579,4.5389
"55",2004,2.434,3.787,3.3065,3.437,2.2815,0.156,0.671,1.402,3.295,4.564,6.09605
"56",2005,2.767,4.27,2.4525,2.5695,-3.229,2.5395,3.8245,0.7585,2.4855,0.5775,6.52165
"57",2006,1.818,2.2855,3.554,-4.79,3.8365,3.2365,4.116,0.592,1.0835,3.628,6.46795
"58",2007,2.489,3.8925,3.805,-0.8915,3.039,-0.5475,2.332,-1.655,3.165,1.4385,6.0178
"59",2008,0.277,1.4645,4.0415,1.6095,0.709,0.5075,3.025,2.1405,0.5545,2.94,5.46375
"60",2009,2.0855,4.274,2.7505,-4.5425,1.6855,3.776,-1.476,0.1045,2.627,4.7755,5.85175
