"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,31.479,31.6155,34.34,31.376,30.5765,32.6715,34.345,31.972,30.227,30.502,28.6399
"2",1951,29.496,32.9695,30.4745,32.7445,30.94,31.338,30.548,30.5975,30.599,33.372,27.81425
"3",1952,29.693,30.4975,31.276,30.19,29.929,30.352,29.174,30.851,30.8115,30.2985,28.44885
"4",1953,30.799,31.616,31.13,34.8915,30.428,31.573,31.772,32.568,31.482,30.2945,28.89
"5",1954,31.379,31.987,30.537,30.2055,29.908,30.859,32.246,32.6125,32.445,32.7215,28.29025
"6",1955,29.992,31.902,28.875,30.7045,30.6305,30.1415,33.055,30.451,30.035,31.1335,28.0073
"7",1956,30.2225,31.8165,30.4595,30.24,31.0055,31.8435,30.5205,30.4425,31.8255,30.5335,28.3241
"8",1957,30.663,31.458,33.5,31.4945,30.271,29.197,30.4085,29.501,34.1135,31.0445,28.7882
"9",1958,29.5195,30.371,31.287,30.841,29.515,28.079,32.5265,32.701,31.444,31.01,28.1737
"10",1959,31.627,28.863,30.8195,31.4265,31.923,30.6585,31.078,29.552,30.8975,30.0785,27.78175
"11",1960,30.0085,30.198,30.9085,31.918,30.033,31.795,32.0015,32.0455,32.6955,28.7085,28.9706
"12",1961,31.06,32.2225,31.679,30.126,29.7215,32.342,31.7815,30.331,30.8365,29.042,28.69115
"13",1962,31.1455,32.7715,31.947,30.4455,28.6515,30.418,32.585,31.5595,29.4955,30.9525,28.1657
"14",1963,30.205,33.5075,31.3775,30.4895,31.11,31.7225,31.2495,31.244,31.969,29.2355,28.1407
"15",1964,32.375,32.3805,33.7585,30.4035,31.041,31.319,31.9335,33.056,31.972,30.3845,28.23245
"16",1965,30.22,32.161,31.3105,28.48,30.422,31.7595,31.041,31.871,30.0815,31.636,28.1181
"17",1966,30.4235,30.357,31.746,30.8175,33.237,31.832,33.9865,32.284,30.181,29.9265,28.30825
"18",1967,30.0705,31.92,30.433,31.1905,30.158,32.2815,32.238,30.7955,30.283,28.942,28.1195
"19",1968,29.24,34.313,31.6275,32.2165,31.969,30.429,31.3035,28.993,31.828,30.184,28.25485
"20",1969,29.843,33.73,31.633,29.451,29.665,31.4495,29.6485,31.3575,32.114,30.974,27.7977
"21",1970,31.056,29.637,30.81,31.817,30.406,30.513,31.162,32.412,31.228,29.9995,28.99795
"22",1971,29.913,32.8765,31.631,29.558,31.075,32.1645,32.019,29.677,33.504,29.9955,28.83465
"23",1972,29.7145,32.1405,30.3675,30.277,29.89,30.2715,30.69,30.905,30.667,32.748,27.5795
"24",1973,30.6405,34.3895,30.2285,31.326,30.4215,33.3185,32.309,30.16,29.946,31.887,29.08345
"25",1974,31.5965,33.307,30.2545,31.286,31.825,33.007,31.1375,30.531,31.495,33.336,28.25665
"26",1975,32.0835,32.5675,30.666,31.545,29.594,31.0995,32.215,31.8685,32.6065,30.006,28.0139
"27",1976,30.731,33.1585,29.473,31.808,30.758,31.6595,30.9805,32.623,30.232,30.6565,29.3382
"28",1977,29.8975,32.645,30.6565,30.9945,30.0395,31.3835,30.6,31.433,31.791,31.048,28.40285
"29",1978,31.3075,33.1795,31.5195,30.5155,30.1895,31.9575,32.844,31.82,31.8465,30.73,28.3046
"30",1979,31.3335,29.052,30.347,29.948,30.9165,30.792,29.946,31.336,30.246,31.4195,27.96065
"31",1980,29.7275,30.9295,33.2015,31.931,30.6325,32.2405,31.6545,31.3355,29.588,32.16,28.6887
"32",1981,33.2605,31.3075,35.0315,29.5565,29.0695,31.2305,33.524,32.9875,28.813,31.026,28.9381
"33",1982,29.7605,30.9375,31.793,31.218,30.8725,33.736,30.5465,29.058,32.264,31.206,28.09735
"34",1983,30.3765,31.053,28.7445,32.5605,30.556,32.5085,30.831,33.6555,30.02,31.99,28.43605
"35",1984,30.2955,32.909,32.251,30.745,29.497,32.394,32.9505,31.108,29.1845,32.079,29.02955
"36",1985,30.0275,32.775,29.2955,31.4385,31.322,30.2,29.474,32.7,31.763,29.506,28.82865
"37",1986,32.66,30.624,32.3615,32.4525,31.358,29.683,29.8435,31.574,30.5955,29.9865,27.8628
"38",1987,32.033,32.013,31.865,32.5635,30.7715,32.8195,32.1265,32.6445,31.363,31.254,29.6163
"39",1988,32.9205,31.43,32.2275,33.5705,30.738,30.471,31.497,32.0585,32.0155,31.001,28.40475
"40",1989,31.482,30.6715,32.916,30.351,31.419,31.8035,30.908,30.6485,32.335,30.703,29.0154
"41",1990,30.4105,30.565,31.097,34.048,33.1855,31.18,31.4395,30.7925,30.601,32.662,27.96995
"42",1991,31.9925,34.191,33.227,32.946,32.006,31.105,31.5425,30.967,32.5225,31.78,30.35765
"43",1992,31.1465,30.468,33.034,30.044,32.5565,31.6075,32.6975,32.729,32.562,29.975,27.85915
"44",1993,30.9435,35.047,30.6545,30.2515,31.106,30.877,30.561,29.377,31.352,29.132,28.1244
"45",1994,30.4035,31.6605,30.421,31.704,31.955,30.682,31.676,31.6375,31.0985,29.611,28.52875
"46",1995,30.1525,33.1615,31.2135,31.452,31.245,32.181,30.483,30.646,30.9595,30.251,28.4211
"47",1996,31.1475,32.085,31.536,33.7525,30.162,33.9765,30.858,30.9415,30.086,29.52,28.17765
