"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,2.333,1.9625,3.582,3.8395,3.082,4.7335,0.837,1.8235,1.27,1.309,5.51565
"2",1951,-0.7335,-1.0715,2.9055,2.1525,-0.0385,2.0015,2.6545,3.1905,0.5095,1.3445,5.6435
"3",1952,-0.9125,1.857,1.7525,2.1615,0.7805,2.532,0.4595,4.23,1.436,2.1895,5.4118
"4",1953,0.0105,0.642,-3.3375,0.272,4.5845,2.738,3.1735,3.833,3.685,2.2415,4.76265
"5",1954,2.894,2.043,0.293,4.928,2.7945,3.1435,-0.878,3.452,3.0995,0.208,5.8984
"6",1955,-0.3975,2.446,2.5995,1.2035,4.194,3.908,1.168,2.4095,3.229,-1.0515,5.2067
"7",1956,0.0129999999999999,3.341,2.1735,3.662,3.096,1.4085,1.3165,0.7415,3.0685,2.7945,5.383
"8",1957,1.1775,2.395,-0.405,0.547,2.387,4.072,-0.159,1.2795,1.8195,1.9185,5.4314
"9",1958,2.2505,3.199,0.312,3.1005,3.6215,2.276,-2.149,4.2455,2.172,3.462,5.83855
"10",1959,2.9385,1.828,0.4,-1.5275,2.7295,2.414,2.3795,1.315,-0.522,3.238,5.7713
"11",1960,2.1555,3.63,2.6445,1.384,-2.6225,0.337,2.275,3.033,2.117,2.0835,5.52815
"12",1961,2.055,4.054,4.2245,-1.8385,-2.5455,2.1515,2.129,1.821,2.16,-1.902,5.9153
"13",1962,1.1105,3.536,2.092,-1.031,2.2545,4.3565,-0.0630000000000002,1.628,-0.8035,2.113,4.5938
"14",1963,-0.1525,3.5255,-0.3965,0.9075,2.8535,-2.6555,-4.609,0.9665,2.1715,3.067,4.6184
"15",1964,2.2235,2.3735,3.447,4.6155,-0.363,2.203,1.581,0.0460000000000003,3.5995,2.8785,5.41745
"16",1965,0.3635,-4.509,3.5325,-0.7375,3.3825,0.3105,2.141,-0.6355,-0.437,3.359,4.6883
"17",1966,-0.1895,1.3145,1.9755,-0.9645,2.1475,1.9995,1.781,0.4165,2.545,1.762,5.1162
"18",1967,-2.246,2.081,2.05,1.8665,-1.5455,-0.0825,1.5,-0.4015,0.205,1.8355,4.69585
"19",1968,-1.4485,1.602,0.7315,-0.214,-1.042,2.5905,2.62,-0.3535,1.188,0.143,4.7188
"20",1969,-2.552,4.321,0.973,-0.1055,-1.376,2.3785,3.818,4.0025,3.0265,2.0255,5.8266
"21",1970,3.0755,2.045,-2.0485,4.697,3.074,-0.431,-1.948,3.24,4.063,1.2415,5.2757
"22",1971,0.825,2.3595,1.401,-1.165,1.8865,2.0385,-2.2175,2.2505,2.31,-2.141,5.12995
"23",1972,3.333,3.3675,3.0815,1.5205,1.86,3.246,-0.6175,1.011,2.658,0.00200000000000022,4.91625
"24",1973,3.256,2.835,0.474,-0.0709999999999997,1.1695,0.0884999999999998,-1.1925,1.2855,2.0215,2.91,4.9686
"25",1974,3.634,2.875,1.7545,-0.5685,2.2945,2.348,3.9725,2.601,2.598,1.9985,6.0143
"26",1975,-0.0575000000000001,-0.0700000000000003,-1.6385,-0.5755,3.611,1.215,1.9385,2.2505,0.453,3.2225,5.4646
"27",1976,0.2395,2.0355,0.0150000000000001,0.179,1.12,2.308,1.3705,1.2795,2.2745,3.212,4.80145
"28",1977,1.107,2.6885,1.755,2.384,1.4515,2.054,0.41,2.076,1.6285,1.495,4.94015
"29",1978,0.9355,-0.935,2.7895,2.9995,-0.0990000000000002,-4.0205,-1.6385,3.7615,1.707,0.209,5.06475
"30",1979,2.9775,3.4695,2.2275,0.8175,2.9595,3.25,2.017,-0.508,-2.9315,2.669,4.11615
"31",1980,3.574,4.3645,0.455,1.7545,0.0720000000000001,-0.4195,3.05,2.128,1.3855,1.346,4.19925
"32",1981,3.5385,2.704,4.875,3.4545,1.312,1.829,0.2675,2.8655,2.1575,3.0445,5.8474
"33",1982,1.717,3.9585,3.4625,-0.707,0.118,1.6325,1.238,3.01,1.912,2.1615,5.6787
"34",1983,2.3715,1.603,2.1035,3.1085,3.644,2.58,0.3875,-1.0595,1.2155,-0.3555,5.9946
"35",1984,1.4105,3.181,-1.9515,0.105,4.35,1.7615,-1.375,4.3145,2.4975,2.518,4.8409
"36",1985,2.146,2.234,2.6895,-0.681,0.1415,0.634,2.685,0.317,-1.9105,1.4815,4.71815
"37",1986,1.1665,0.1185,-1.409,3.404,2.0665,1.9245,2.7225,-0.137,4.427,0.5725,5.50105
"38",1987,0.651,2.2875,0.6325,1.635,3.1705,0.501,-0.769,1.128,2.461,2.547,5.5247
"39",1988,4.238,-0.4845,2.9575,4.351,3.5925,-0.797,2.139,1.9995,2.557,3.1565,5.71905
"40",1989,0.114,2.004,0.4695,3.3865,-1.4075,-1.341,2.7455,2.2515,2.7665,2.405,5.26145
"41",1990,1.5045,4.268,-2.009,1.7815,2.132,-0.815,1.679,-3.5805,1.1495,2.191,5.32895
"42",1991,2.995,-4.0575,2.161,1.3425,1.4565,-0.634,0.0209999999999999,4.089,2.6565,3.7935,4.62235
"43",1992,1.11,0.783,-2.331,-3.2155,0.6175,2.0025,0.799,1.9415,2.7835,3.322,5.85045
"44",1993,2.278,3.077,-1.643,0.985,5.0475,-1.6945,1.868,2.2275,3.507,1.9865,4.84525
"45",1994,0.2595,3.565,-0.8,1.1395,1.219,2.251,1.091,1.5025,1.3885,3.187,5.49575
"46",1995,1.4165,3.7155,1.123,-0.3025,1.9075,-1.5725,2.5805,3.1615,3.582,2.283,5.4369
"47",1996,0.451,4.625,2.9385,2.9035,3.504,-0.213,-1.49,2.1055,2.6295,1.429,5.75575
"48",1997,1.834,1.143,3.5345,1.652,-1.2445,0.46,-2.565,0.8835,4.214,1.798,6.4099
"49",1998,2.955,1.852,1.598,2.2585,3.417,3.03,3.494,3.466,4.005,2.5305,6.13455
"50",1999,3.69,3.322,2.368,1.4425,1.535,-2.98,1.9765,0.0415000000000001,1.2035,4.1735,4.96045
"51",2000,4.374,3.244,0.6245,-2.2995,2.4705,1.345,-3.9385,2.4465,1.1875,2.1675,5.2784
"52",2001,2.0615,2.3955,4.7505,4.5155,0.3155,-0.1395,-0.322,2.459,1.889,1.2055,5.3277
"53",2002,4.55,3.039,3.544,0.882,1.3765,-1.0995,0.756,3.9785,5.547,-1.3335,5.138
"54",2003,-2.254,2.372,4.4925,0.5105,2.3175,1.747,1.944,0.8035,-3.8785,1.633,4.31305
"55",2004,2.519,4.479,2.802,3.6055,2.911,0.6535,0.459,3.3975,2.8605,4.859,5.2215
"56",2005,2.692,5.0435,4.6565,2.4235,1.8665,4.3175,3.1225,2.3595,2.4005,0.1245,6.01725
"57",2006,4.177,4.0005,3.7555,-1.9655,4.6015,3.5835,4.5065,3.686,0.6395,3.857,5.90165
"58",2007,1.992,4.537,4.954,-0.1615,1.7395,-0.3895,2.344,-0.0510000000000002,4.243,3.746,5.7121
"59",2008,0.8205,4.031,3.667,2.476,-5.5325,2.524,2.3505,1.521,2.2385,2.871,5.64635
"60",2009,2.466,4.448,3.068,-2.3275,1.4205,3.676,-0.964,1,2.8545,3.839,6.0102
"61",2010,1.063,4.163,2.1635,0.891,0.542,2.6515,0.741,3.8855,2.9835,4.137,6.97255
"62",2011,0.942,4.261,4.1365,-1.3825,4.309,0.8895,2.641,1.746,2.163,1.6085,6.5345
"63",2012,3.1225,4.243,5.5835,3.048,3.1715,3.268,3.548,2.824,4.2285,3.7085,6.43985
"64",2013,0.954,0.3415,3.708,0.8765,2.4545,4.622,2.098,-2.548,0.4945,4.17,5.76245
"65",2014,1.2635,4.006,0.5495,5.9775,1.115,5.312,1.052,-3.962,3.912,4.102,6.58365
"66",2015,2.5905,4.519,5.6625,-0.285,3.506,-9.944,2.3815,4.211,5.6295,4.0885,7.08435
"67",2016,2.2735,4.9235,2.843,0.4265,4.8145,1.2695,1.9465,3.786,3.956,0.846,6.71775
"68",2017,2.382,3,4.002,3.394,2.3175,3.6395,2.873,2.6995,3.624,4.1395,6.6076
"69",2018,0.4225,5.0155,1.7685,1.4275,4.5795,2.0925,3.236,-1.0315,1.2325,-1.656,5.6402
"70",2019,2.977,4.5305,1.31,0.00099999999999989,4.435,4.5915,0.2785,3.9635,4.249,2.9405,6.5743
"71",2020,1.027,3.2955,1.2185,3.8985,0.666,1.5365,3.4385,2.9185,2.3625,3.624,5.51425
"72",2021,0.7005,4.655,2.3505,0.815,3.7855,2.1,4.729,2.255,0.0899999999999999,2.7365,6.22135
"73",2022,1.171,3.7365,1.716,0.5835,-1.2965,1.7355,2.5095,2.4515,4.8935,2.415,5.3862
"74",2023,0.332,4.1205,6.2965,3.8565,2.433,-1.5045,3.4035,3.9925,3.1235,1.6715,6.9558
"75",2024,0.57,3.532,4.091,4.2195,1.3165,1.582,2.482,2.3175,1.9335,2.976,6.8859
"76",2025,2.1815,2.4715,4.084,-1.959,3.77,-0.5055,2.627,3.828,2.489,3.004,6.0152
"77",2026,4.398,6.0785,5.2765,1.71,4.339,3.9335,3.421,2.938,2.685,2.47,6.45005
"78",2027,2.504,5.3205,6.245,1.2365,4.464,4.7125,3.6195,3.558,2.6215,2.149,5.6524
"79",2028,3.785,2.4525,3.092,-1.8125,0.7325,3.564,2.4155,-1.651,2.3075,0.746,6.1554
"80",2029,5.285,4.219,3.73,1.47,1.616,3.8925,1.309,-1.286,-2.363,-2.8075,4.7489
"81",2030,3.636,5.0915,2.357,4.369,3.6445,4.1195,0.0105,-1.7265,0.188,-2.7095,4.4496
"82",2031,1.1065,6.788,3.8055,2.9065,3.488,1.473,4.3745,3.8425,5.2155,-2.592,7.0017
"83",2032,3.7505,3.903,3.1555,7.731,3.2675,2.6705,2.786,3.7505,3.4615,5.6565,6.3941
