"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,27.361,30.727,29.8165,27.5275,27.1515,26.697,31.579,29.419,25.365,24.9355,24.2446
"2",1951,26.852,29.45,26.3275,26.4685,25.667,26.991,28.2875,28.236,26.9565,29.0535,23.00275
"3",1952,26.197,28.778,27.553,26.5085,26.952,28.873,27.9075,26.301,29.2065,27.5975,23.1069
"4",1953,29.016,27.1045,28.3515,27.0625,25.3665,30.9635,26.81,30.2965,32.7735,27.8695,23.58975
"5",1954,29.2475,26.5575,28.818,25.6245,26.4905,27.0225,29.229,28.9895,29.191,28.0295,23.85815
"6",1955,29.6475,27.9175,29.6295,27.0675,27.4345,29.247,28.5995,30.135,26.2255,25.927,23.83455
"7",1956,31.168,28.056,26.3405,26.6895,25.9225,27.99,27.854,29.6655,27.8535,26.0895,23.479
"8",1957,27.8385,27.5085,26.8225,26.207,27.909,25.7115,28.7775,29.1175,27.504,27.646,23.0647
"9",1958,26.4095,31.1215,25.812,28.4895,26.92,26.1125,28.4735,27.4085,29.396,28.628,23.4584
"10",1959,27.664,28.165,27.731,27.7265,28.549,26.413,30.5035,27.207,27.636,27.2655,22.6537
"11",1960,25.9405,27.951,29.528,27.959,25.8775,27.3715,27.7235,29.556,29.478,26.6005,24.0111
"12",1961,28.5165,28.025,28.676,26.738,27.4115,28.4435,27.8975,26.942,28.212,31.8205,23.4723
"13",1962,26.6265,27.801,25.613,29.2215,26.972,26.586,28.8445,29.4715,27.1085,32.488,23.3795
"14",1963,26.8095,27.8625,27.461,28.729,26.1425,27.9425,28.3855,26.9525,28.702,25.6425,23.69345
"15",1964,26.2795,29.743,27.5795,26.3985,27.9915,26.059,29.0105,28.0735,27.2905,27.656,23.2264
"16",1965,27.555,27.987,29.0265,25.296,26.5625,29.0925,26.618,26.2375,26.5055,24.191,23.12875
"17",1966,26.179,27.3295,27.174,27.529,28.635,28.88,27.6925,30.0775,28.081,24.647,23.78175
"18",1967,27.806,27.6555,27.4775,28.357,26.892,27.0325,29.6045,27.435,25.9565,26.1195,23.3316
"19",1968,26.8545,27.6015,28.4005,28.289,26.0615,25.0435,28.789,26.666,30.868,25.3745,23.3157
"20",1969,26.5965,26.7915,27.797,25.7895,25.263,29.2795,25.6535,25.271,26.71,26.8705,22.5166
"21",1970,30.34,25.4365,27.351,27.2465,28.534,25.943,26.663,28.878,28.284,26.6885,23.83055
"22",1971,27.987,26.8075,26.5905,28.072,27.3825,25.2,29.129,27.0845,25.861,27.3105,23.70205
"23",1972,27.001,29.3385,25.1985,25.9475,26.379,26.4065,25.178,26.0945,29.394,29.26,23.85705
"24",1973,27.764,28.8915,28.011,28.9765,29.415,28.023,27.921,27.313,30.779,32.961,23.39725
"25",1974,26.206,28.004,27.199,29.2115,32.407,31.291,25.444,26.4525,26.77,26.5365,23.38365
"26",1975,29.814,29.8055,26.6525,28.3835,28.577,27.771,27.719,26.0235,28.135,28.486,22.99895
"27",1976,27.498,28.0235,28.3915,27.257,26.768,30.0015,26.969,30.0725,28.488,26.7975,23.17845
"28",1977,26.539,26.3505,28.8565,27.2565,27.11,26.661,29.1245,28.626,29.59,29.5335,23.9128
"29",1978,32.3345,29.235,26.5095,27.2115,30.3245,25.9235,29.303,31.15,27.0035,27.955,23.2993
"30",1979,27.894,26.241,26.011,26.668,25.1095,27.7915,25.886,27.7745,26.833,28.568,23.13975
