"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,2.783,2.4635,4.3235,4.969,-0.1665,5.296,2.472,1.533,-0.0315000000000001,0.7405,6.4243
"2",1951,1.9795,0.998,3.9505,3.0895,2.261,2.9545,3.48,3.985,0.469,3.579,6.4238
"3",1952,2.933,3.296,4.0855,2.7835,2.739,3.6115,1.649,4.0235,2.4165,3.9525,6.4908
"4",1953,-0.8545,2.4975,-4.4675,-0.3975,2.6895,4.127,3.3395,5.086,4.0545,3.53,5.18505
"5",1954,4.453,2.785,1.783,5.4445,0.8785,3.8015,-0.8745,2.431,2.8555,3.084,6.32965
"6",1955,1.3695,3.506,2.834,2.7495,3.7695,4.8075,1.4435,3.2835,3.107,1.4735,5.8908
"7",1956,0.0195000000000003,3.6605,2.917,3.1555,1.9965,2.2925,1.602,1.6695,3.038,4.0245,5.7303
"8",1957,3.3295,2.7635,0.217,2.2885,1.648,5.516,1.6585,2.0815,2.4295,3.247,6.52335
"9",1958,2.599,3.866,3.138,4.4755,2.6305,3.2975,1.124,5.2765,3.904,4.3835,6.31525
"10",1959,3.7565,2.4335,3.1295,-0.6255,5.0125,2.315,3.9405,3.336,2.0465,4.5475,6.748
"11",1960,2.707,3.5665,3.6895,1.1205,2.0755,2.7185,4.528,3.585,2.4465,3.5935,6.3029
"12",1961,3.5845,3.917,4.5755,-2.738,1.8935,2.852,3.2945,3.3495,1.7455,-1.603,6.3891
"13",1962,2.7695,3.2785,2.31,0.6045,3.4975,4.518,1.436,2.561,-0.108,3.2505,5.7337
"14",1963,0.8815,4.012,0.473,3.401,2.995,-0.8925,-3.2645,2.664,2.6055,5.687,5.1832
"15",1964,2.1125,2.5465,4.143,5.8055,3.7265,1.7905,3.4885,0.761,3.7665,2.7835,6.41745
"16",1965,1.2355,-4.1685,4.604,-2.209,3.02,3.453,3.365,0.1845,0.906,5.2935,5.8549
"17",1966,2.4795,1.3785,2.5905,0.213,0.99,2.3075,2.5115,2.9945,3.3085,2.59,5.3843
"18",1967,-1.228,2.593,3.0235,2.0965,-0.49,0.6155,1.9925,1.2675,-0.069,3.43,6.02205
"19",1968,0.1315,3.146,1.8235,-1.24,-0.0299999999999998,4.251,2.708,1.022,2.4415,2.3535,5.30145
"20",1969,-2.7625,5.651,2.9505,0.175,2.4395,1.654,4.536,5.252,3.1985,4.1045,6.60815
"21",1970,3.9175,1.2845,-1.51,5.999,1.941,-1.1505,1.9975,1.578,1.615,1.417,5.60615
"22",1971,2.237,3.3045,1.577,-1.5435,1.814,3.1395,-1.0665,1.495,2.0915,-1.098,5.7646
"23",1972,4.467,4.578,4.6425,2.574,2.2825,4.127,1.7515,4.242,3.906,1.823,5.7079
