"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,30.7625,32.1835,31.8745,28.563,30.764,30.764,31.8075,31.6075,29.952,30.978,27.0161
"2",1951,28.5695,32.0325,30.0955,30.098,29.429,29.429,28.4865,29.7325,30.4645,31.972,26.754
"3",1952,28.871,29.148,29.869,28.403,29.6345,29.6345,30.047,28.8805,29.803,28.4625,26.92915
"4",1953,29.686,31.3065,30.534,33.068,29.6345,29.6345,30.4695,30.3125,30.307,29.0585,27.1178
"5",1954,29.213,30.3525,29.2955,29.3935,28.34,28.34,31.0855,30.744,32.1425,32.098,26.6043
"6",1955,29.701,31.059,27.575,29.982,29.4235,29.4235,30.971,30.181,29.5735,31.029,26.7418
"7",1956,29.499,31.5265,29.5185,28.9925,29.8075,29.8075,29.885,29.448,30.546,30.3545,26.81845
"8",1957,29.5965,31.281,32.259,31.2375,29.772,29.772,28.8885,29.1215,31.994,29.4825,27.1644
"9",1958,29.891,29.974,29.867,30.3705,27.7445,27.7445,30.7565,30.282,30.6845,28.9615,26.636
"10",1959,30.484,27.9865,29.269,30.103,30.21,30.21,29.4465,28.74,28.6935,28.187,26.3369
"11",1960,29.6555,30.0975,29.862,30.2415,30.7965,30.7965,29.647,31.2995,30.542,28.4625,27.3333
"12",1961,30.269,30.9105,30.823,30.1895,30.656,30.656,30.126,28.645,29.5505,28.0725,27.18175
"13",1962,29.9285,30.434,30.5575,28.736,26.7505,26.7505,31.752,31.006,29.3175,30.034,26.98675
"14",1963,29.0395,31.569,30.5945,29.586,29.786,29.786,29.6455,29.7095,31.161,29.595,26.9242
"15",1964,30.683,32.1915,31.0615,29.3405,32.0135,32.0135,30.707,31.0245,31.2035,30.1215,27.1871
"16",1965,30.1635,30.732,29.536,29.114,28.393,28.393,30.7315,30.6875,28.181,31.195,26.31815
"17",1966,30.902,29.7965,30.5565,29.102,30.518,30.518,31.5755,31.856,29.281,28.6895,27.4168
"18",1967,29.135,31.5495,29.2865,30.444,29.276,29.276,29.3735,28.684,28.947,28.3485,26.4069
