"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.68,0.275,1.2305,3.7485,0.0125000000000002,3.4065,-0.7205,-1.095,-0.6285,-0.8485,4.79755
"2",1951,0.603,-1.3595,0.0249999999999999,-0.3135,0.4085,0.642,1.033,1.5545,-0.707,2.142,4.0949
"3",1952,1.7835,0.3585,-0.3565,-0.275,1.429,1.2435,0.635,2.5825,1.5535,3.566,4.2961
"4",1953,1.911,1.5755,-0.3835,-1.338,0.982,0.932,2.1565,3.2905,4.5585,2.442,4.58975
"5",1954,2.3285,2.3975,2.119,3.9045,0.721,2.0265,-0.8565,-0.24,3.322,-0.543,5.42795
"6",1955,-1.3845,0.9125,0.458,1.752,2.903,3.7985,-0.0215000000000001,-0.1785,1.992,-1.5255,4.23885
"7",1956,-1.5695,0.841,0.2075,1.813,-0.6005,1.229,-0.2175,0.8475,2.2265,0.254,4.49325
"8",1957,1.427,1.5275,0.6255,-0.593,-1.0535,2.7995,-0.1245,0.873,1.9595,0.405,4.348
"9",1958,0.4485,1.9655,0.1865,1.281,1.2695,0.6985,-0.329,2.6475,1.582,3.2605,5.3481
"10",1959,1.859,2.521,3.486,-0.8725,4.1005,1.6095,1.9115,1.3205,-0.944,2.9995,5.68875
"11",1960,0.643,1.331,1.142,-0.307,-0.537,0.769,2.0585,2.2425,0.311,1.041,5.05245
"12",1961,2.804,1.827,3.538,-2.696,0.6215,1.1435,2.235,1.2495,-1.4025,0.073,4.4761
"13",1962,1.2845,2.7205,0.8925,0.467,1.404,2.6545,1.4555,0.809,-0.958,1.673,4.86015
"14",1963,-2.7335,0.8095,1.8,3.2185,1.956,-1.7745,-3.836,-0.698,1.004,2.471,3.8305
"15",1964,1.3635,0.8425,1.4595,3.247,3.6085,0.572,1.238,-0.596,2.631,1.2155,5.40955
"16",1965,0.9355,-1.8165,1.7465,-5.4385,1.101,0.964,0.0465,1.106,1.6505,3.3965,5.2166
