"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,29.532,32.116,33.0885,28.7925,27.7535,29.452,30.741,30.867,29.52,29.5475,25.9708
"2",1951,28.5365,33.187,28.4385,28.5335,28.863,31.0295,29.5855,31.718,29.0855,30.819,25.77335
"3",1952,28.5925,30.7605,29.2425,30.2445,29.618,28.166,29.958,29.788,29.8715,30.0385,26.1549
"4",1953,30.091,30.6305,30.65,34.421,28.3725,29.6415,32.337,30.2445,32.383,29.911,26.83935
"5",1954,31.343,29.184,28.3095,29.3425,26.907,30.0625,32.499,30.201,27.972,31.771,26.0123
"6",1955,28.4965,34.0215,30.234,29.392,28.6645,30.0405,33.5215,29.4735,27.4395,30.388,24.9784
"7",1956,29.434,29.4615,29.303,30.696,29.403,29.459,30.775,30.3095,32.0815,29.476,24.87725
"8",1957,29.9425,29.428,33.32,34.4075,30.1575,27.6885,30.2495,28.83,32.383,29.5105,25.736
"9",1958,31.2245,31.027,29.2175,28.646,28.004,28.2725,31.516,31.318,30.2345,30.2455,25.42275
"10",1959,30.3205,30.403,30.2895,28.7935,31.1905,30.6415,28.766,29.267,29.101,28.024,25.7534
"11",1960,28.643,30.459,29.9905,31.224,29.0935,30.21,32.0825,29.7805,30.3175,29.195,25.6075
"12",1961,31.085,30.8315,31.619,29.5815,28.903,31.7645,31.137,28.9455,30.31,27.605,25.8199
"13",1962,30.17,31.281,31.1235,27.5575,26.6405,31.9875,29.696,30.734,30.241,29.233,25.17515
"14",1963,30.0745,32.206,30.4165,30.131,28.5645,28.115,28.1685,31.47,31.1105,28.9455,25.62655
"15",1964,30.9135,32.1215,30.7385,28.3445,29.1975,29.652,31.613,30.8925,29.8755,29.58,25.53345
"16",1965,28.479,30.086,31.778,28.565,27.9475,29.5445,29.312,30.0425,29.596,27.2745,25.30205
"17",1966,28.632,31.0665,30.59,28.792,29.872,30.171,28.5465,29.399,29.1945,30.8115,25.67795
"18",1967,31.7035,31.206,28.6905,29.9725,29.754,30.662,29.599,28.8005,27.948,29.4375,25.2582
"19",1968,28.8905,31.434,29.95,31.098,30.0145,30.0915,30.398,29.4845,33.3235,32.463,25.4641
