"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.2845,1.2435,2.8865,4.062,-1.7745,4.6135,0.561,0.935,-0.78,0.522,5.47475
"2",1951,-0.913,-0.884,2.843,2.806,0.8075,2.0335,3.505,2.1285,-0.9185,2.2205,5.69895
"3",1952,1.767,2.0335,4.403,0.2275,1.339,1.912,0.2285,4.2945,1.6915,3.0295,5.89185
"4",1953,-1.196,2.2345,-2.042,-0.2935,1.854,1.556,3.5955,4.165,2.779,2.1195,4.8199
"5",1954,3.2605,2.855,2.2865,4.4685,0.552,2.31,-1.5595,2.266,2.009,0.27,6.00455
"6",1955,-0.76,1.404,1.7275,0.71,3.2025,4.1295,2.3605,1.8155,3.643,-0.6965,5.4049
"7",1956,-0.966,3.141,1.636,2.2195,1.5825,0.769,0.5165,-0.497,3.0415,2.5365,5.39745
"8",1957,0.975,1.886,-0.2175,1.4435,1.455,4.1485,0.816,1.3575,1.455,1.8105,5.6489
"9",1958,-0.617,2.0245,2.3715,2.2435,1.996,1.441,-0.3825,3.286,1.85,3.7525,5.69895
"10",1959,0.892,1.1595,1.489,-0.492,4.497,1.9915,2.7105,2.751,0.824,3.5935,5.9748
"11",1960,1.923,3.0455,3.073,1.1035,-0.487,0.6945,3.1515,2.2005,1.357,2.313,5.8093
"12",1961,2.8265,3.8785,2.588,-3.1545,1.8845,2.027,3.9405,2.1795,2.093,-0.9885,5.53115
"13",1962,1.046,3.391,2.5225,0.4435,2.9325,3.6325,0.763,1.2755,-1.023,1.8935,5.22825
"14",1963,-1.1305,3.6805,-0.7165,3.1655,3.2205,-2.4535,-3.179,1.375,2.0495,4.462,4.4888
"15",1964,1.0945,2.65,2.423,4.481,3.2575,2.556,2.2555,-1.56,3.3285,2.5725,5.734
"16",1965,0.3915,-3.4775,2.89,-2.6975,1.3905,2.1995,2.56,-1.4875,-0.2505,3.6905,4.7881
"17",1966,1.593,0.124,1.315,-1.5915,0.3055,1.6355,2.673,1.825,2.6645,0.749,4.88515
"18",1967,-1.6575,1.4665,1.7855,1.5755,-0.2585,-0.617,0.5455,1.3035,-0.0760000000000001,1.8065,5.06115
"19",1968,-2.633,1.116,-0.069,-0.765,-0.91,2.452,1.9925,-1.5605,1.472,-0.9865,4.4979
"20",1969,-2.673,4.9395,2.0445,-0.642,1.8635,0.8045,2.8015,4.279,2.9555,3.4505,5.9563
"21",1970,1.896,1.105,-2.4085,5.12,0.6175,-0.602,-0.112,1.713,1.259,1.0925,5.2656
"22",1971,2.064,2.4225,1.359,-1.1745,1.164,2.513,-1.373,0.297,0.8995,-1.169,5.09535
"23",1972,2.2925,3.0045,3.0805,1.3345,1.27,3.8325,0.329,1.353,2.998,0.4765,5.05695
"24",1973,2.6365,1.889,1.571,0.4575,0.9875,0.8775,0.353,-0.9615,0.833,2.936,5.7209
"25",1974,3.6535,3.2855,2.621,-1.889,5.0965,2.809,4.2735,1.9705,2.2515,2.402,6.53135
"26",1975,-0.2505,0.1875,-1.5435,0.543,3.6125,-0.0125000000000002,2.13,1.5235,-0.0709999999999997,3.08,6.05705
"27",1976,-0.261,2.415,1.922,0.569,3.344,1.601,1.9755,0.9265,1.274,1.1855,4.92835
"28",1977,2.0165,2.815,2.1945,2.269,1.8405,2.508,-0.4465,2.3175,0.9165,1.541,5.28135
"29",1978,-0.928,0.9315,2.7555,3.5445,1.286,-2.637,-1.267,3.736,1.871,1.3045,5.55915
