"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,30.5355,32.6645,30.435,30.435,29.343,30.1605,31.0485,30.9365,30.2005,30.764,26.2346
"2",1951,28.7285,35.021,29.662,29.662,29.8185,31.496,29.4675,32.104,30.7515,30.94,26.255
"3",1952,29.3805,30.674,30.466,30.466,30.0205,29.0175,29.8985,30.701,30.45,30.254,26.84195
"4",1953,30.7665,31.2405,34.964,34.964,29.628,30.6605,32.394,30.5735,32.19,29.874,27.6526
"5",1954,31.775,30.036,30.0825,30.0825,28.6965,30.359,31.9855,30.8085,30.5225,34.532,27.19375
"6",1955,30.538,32.682,30.3755,30.3755,28.766,30.568,33.588,29.4995,30.467,30.4,26.1661
"7",1956,29.8035,30.6785,30.375,30.375,30.1335,31.645,31.3855,31.7845,31.703,30.757,26.43465
"8",1957,30.267,29.7845,33.9245,33.9245,31.1165,28.907,30.133,31.266,33.3635,30.225,26.80075
"9",1958,29.9655,31.654,29.32,29.32,29.5335,29.245,32.3855,32.835,31.091,31.2045,26.17405
"10",1959,31.03,30.6445,30.443,30.443,30.287,30.8195,30.7765,30.4115,29.7335,29.397,26.18505
"11",1960,30.904,31.41,32.063,32.063,29.8985,30.906,30.7365,31.4735,31.2475,30.8345,26.6874
"12",1961,32.341,31.4315,29.707,29.707,30.203,31.736,31.5395,29.8925,30.9085,28.0675,26.5891
"13",1962,30.819,30.489,28.4625,28.4625,26.824,31.501,30.8055,32.318,31.406,29.7525,25.9017
"14",1963,30.4535,33.9885,30.089,30.089,31.2285,28.214,29.387,31.059,31.7895,30.147,25.7994
"15",1964,32.047,32.2785,29.338,29.338,31.3275,28.932,31.7765,32.258,30.6645,31.513,26.93455
"16",1965,29.798,30.053,29.969,29.969,28.423,30.907,30.173,31.222,28.814,29.5,26.2959
"17",1966,29.557,31.686,29.9835,29.9835,29.858,30.5265,30.515,30.5725,29.311,30.5325,27.3261
