"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.532,1.0235,2.031,3.265,-3.3,5.006,1.679,-0.204,-1.3035,0.574,5.65285
"2",1951,-1.2145,-0.231,2.6865,2.9305,0.623,1.7995,3.226,1.466,-1.321,2.0295,5.89365
"3",1952,1.647,1.89,3.7525,1.4775,1.259,1.9335,-0.265,2.5285,2.215,3.3655,5.6618
"4",1953,-0.769,3.7975,-1.909,-0.0705,2.4635,2.266,3.2255,4.4835,3.534,1.374,4.75355
"5",1954,3.631,3.487,2.077,4.309,0.6065,1.956,-2.2285,1.763,3.909,-1.299,5.8689
"6",1955,-1.628,1.3045,0.0265,2.402,3.369,5.259,1.1385,1.4805,2.67,0.0244999999999997,4.93105
"7",1956,-0.1085,3.5295,1.5725,2.9565,0.886499999999999,1.709,0.2585,-0.784,2.0635,3.289,4.7736
"8",1957,1.888,3.8065,-0.9395,-0.3945,1.204,4.9895,1.1105,1.0865,4.0275,1.661,5.4663
"9",1958,1.017,2.955,2.161,1.986,1.8055,1.4295,-0.229,4.6305,2.934,3.3895,5.93355
"10",1959,1.126,2.577,0.944,-1.174,5.4535,1.339,1.991,2.4905,0.973,3.013,6.24535
"11",1960,0.378,2.39,2.4335,0.9355,1.738,-0.786,2.3525,2.4125,-0.1905,2.2245,5.52895
"12",1961,2.468,3.23,1.6835,-2.98,1.5245,1.7455,3.8605,1.0045,-0.688,-1.3905,5.4411
"13",1962,0.6845,3.387,2.798,0.956,3.117,4.5135,1.8385,0.6105,0.309,2.454,5.45155
"14",1963,-2.2845,2.821,0.8225,3.174,2.9275,-0.0255000000000001,-2.416,0.614,2.971,4.684,4.3921
"15",1964,0.9065,2.763,2.501,3.4495,3.5235,1.657,1.562,0.3525,3.524,1.784,5.92885
"16",1965,0.168,-2.219,3.1655,-1.273,1.76,1.963,3.6115,0.9185,1.4585,4.2705,5.7018
"17",1966,0.975,-0.364,0.9615,-1.9765,1.029,1.0195,1.624,-0.7385,2.3065,0.9605,4.52635
"18",1967,-1.308,0.6845,1.894,1.481,-1.2665,-0.6575,-0.178,1.037,-0.406,1.8255,4.293
"19",1968,-1.4815,2.4465,0.823,-0.8975,-0.616,3.1325,2.3045,0.353,-0.567,1.6125,4.39265
