"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,-6.5845,-9.9575,-5.987,-6.0815,-11.686,-6.314,-8.026,-10.1655,-11.0155,-7.1355,-2.8299
"2",1951,-8.5,-11.56,-9.572,-5.917,-9.568,-6.9165,-5.506,-10.4135,-7.63,-4.869,-3.2793
"3",1952,-9.326,-7.5445,-5.128,-8.566,-8.694,-5.112,-9.9155,-6.323,-8.1305,-4.949,-2.77575
"4",1953,-9.3695,-7.39,-18.373,-14.1205,-10.728,-7.7955,-6.2575,-8.424,-3.742,-7.2715,-4.4867
"5",1954,-5.448,-7.7705,-8.097,-6.334,-8.257,-7.914,-8.3855,-5.404,-4.7085,-8.9175,-2.1062
"6",1955,-8.5485,-9.8895,-7.709,-7.3025,-6.902,-3.9545,-6.82,-9.8305,-6.5875,-9.8395,-4.2624
"7",1956,-7.946,-5.161,-9.916,-11.5585,-9.5535,-7.4635,-8.2975,-8.828,-4.8815,-6.4885,-2.90015
"8",1957,-8.0355,-6.727,-11.3455,-10.542,-9.6515,-6.4065,-8.486,-6.62,-5.1955,-6.2135,-3.2927
"9",1958,-10.4625,-6.1065,-7.831,-6.638,-8.142,-8.4885,-7.708,-6.112,-7.9675,-6.4655,-2.84895
"10",1959,-7.569,-6.132,-12.404,-13.1615,-6.1195,-5.5475,-4.2985,-6.369,-5.804,-5.897,-2.4271
"11",1960,-8.3515,-8.38,-6.4555,-11.619,-6.4325,-9.774,-8.1685,-9.303,-13.765,-5.7555,-3.60105
"12",1961,-4.437,-5.933,-8.7415,-14.4195,-6.011,-5.947,-6.383,-6.757,-10.3175,-9.5075,-2.2744
"13",1962,-6.087,-6.1345,-10.2305,-9.533,-4.619,-7.848,-5.8035,-10.1505,-13.328,-5.7665,-3.0832
"14",1963,-10.7175,-5.1755,-10.1105,-8.7895,-5.564,-11.449,-12.7835,-9.2185,-10.8595,-6.135,-3.88635
"15",1964,-6.173,-7.02,-6.6195,-5.276,-6.643,-5.3435,-4.8675,-11.415,-5.6845,-6.5885,-2.5264
"16",1965,-7.3255,-12.742,-5.517,-6.884,-5.95,-5.8345,-6.921,-5.1225,-10.809,-5.856,-3.1438
"17",1966,-9.1015,-10.6435,-8.0445,-10.6355,-9.9565,-7.552,-4.6775,-14.0955,-5.9025,-8.3635,-3.04325
"18",1967,-8.5455,-7.725,-8.2725,-7.9315,-10.9625,-8.165,-7.2805,-11.668,-7.3715,-6.339,-3.21805
"19",1968,-8.0065,-9.1125,-11.316,-13.9725,-9.2375,-7.05,-7.0345,-8.7615,-9.789,-8.74,-3.6041
"20",1969,-13.7745,-4.881,-11.1125,-10.369,-6.337,-6.6115,-4.8765,-8.6035,-6.056,-5.1985,-3.06185
