"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,-10.883,-10.1345,-10.635,-10.369,-14.558,-12.156,-11.555,-12.569,-11.5245,-9.0075,-4.7777
"2",1951,-10.06,-12.4925,-11.7075,-10.5125,-13.9925,-11.8455,-10.091,-11.295,-8.746,-9.313,-5.41905
"3",1952,-12.6145,-10.4125,-10.304,-13.22,-10.1685,-10.7745,-12.5955,-9.343,-11.8725,-8.4795,-4.95505
"4",1953,-10.9515,-12.0705,-21.766,-18.43,-14.218,-11.3595,-10.333,-10.413,-6.842,-9.938,-6.5361
"5",1954,-7.999,-10.784,-10.4935,-9.664,-11.049,-13.384,-15.0205,-9.268,-8.6575,-12.7315,-4.7144
"6",1955,-12.702,-12.458,-8.45,-10.7335,-12.157,-10.035,-10.617,-9.4735,-12.226,-12.1235,-5.86775
"7",1956,-8.5105,-11.156,-11.7275,-11.775,-12.387,-9.614,-14.154,-15.629,-8.2385,-9.4225,-5.44325
"8",1957,-13.2085,-9.5885,-15.128,-14.9315,-10.764,-10.27,-9.2395,-10.3495,-9.114,-9.9,-5.37295
"9",1958,-10.675,-10.4515,-13.758,-9.644,-12.995,-12.074,-10.724,-8.5675,-8.8965,-6.6665,-4.57535
"10",1959,-10.68,-7.9355,-12.515,-18.2635,-10.5385,-8.7635,-8.8005,-9.5495,-10.4375,-7.734,-5.5978
"11",1960,-9.987,-12.8295,-11.049,-14.938,-9.7865,-12.2845,-8.9105,-10.0665,-14.2155,-8.859,-6.14985
"12",1961,-7.743,-9.1275,-11.5455,-14.404,-11.9515,-12.5975,-8.6615,-11.7895,-15.648,-14.144,-5.20855
"13",1962,-9.751,-9.2505,-11.487,-16.2345,-8.266,-14.137,-10.155,-11.987,-17.8235,-8.7215,-5.8934
"14",1963,-12.0035,-8.617,-11.4565,-11.6745,-7.7205,-14.5365,-17.31,-13.438,-8.2395,-10.593,-5.86335
"15",1964,-7.6165,-11.839,-9.6985,-6.6185,-8.044,-9.7485,-10.9935,-10.6925,-9.2965,-9.1795,-4.6596
"16",1965,-12.673,-16.0525,-7.1585,-13.2625,-9.344,-8.964,-10.203,-10.6635,-12.095,-7.984,-5.73365
"17",1966,-12.3005,-13.5975,-12.332,-12.958,-13.8885,-11.7305,-8.4545,-10.2965,-10.672,-11.128,-4.6621
"18",1967,-16.599,-10.648,-12.9455,-13.731,-14.489,-12.414,-10.3435,-13.184,-13.9505,-9.3195,-5.79295
"19",1968,-12.2125,-12.5235,-11.9515,-15.7055,-14.7785,-11.916,-11.183,-11.7175,-10.824,-10.6575,-5.74485
"20",1969,-16.0585,-8.997,-13.8435,-10.015,-10.416,-10.785,-9.354,-12.85,-8.6395,-10.3475,-4.85085
"21",1970,-8.1575,-8.1035,-16.6015,-8.9775,-12.4575,-12.152,-10.8445,-10.3785,-10.6875,-9.869,-5.37285
