"","Year","Month","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1,-7.0845,-9.144,-5.771,-3.4785,-11.308,-3.7345,-8.2455,-5.5525,-11.0905,-4.59,-2.026
"2",1950,2,-6.689,-5.5335,-5.3825,-2.705,-5.7365,-2.4585,-8.5815,-5.516,-7.588,-2.345,-0.7857
"3",1950,3,-4.9895,-3.393,-0.7275,-2.6185,-3.5295,-4.626,-7.018,-5.173,-7.2915,-4.3135,-0.4745
"4",1950,4,-1.712,-4.218,-2.8035,0.9175,0.971,-3.3665,3.1165,-5.236,-3.6825,-2.2865,3.4841
"5",1950,5,-0.9745,3.182,5.746,-2.969,-1.613,1.5345,-3.01,0.896,3.03,4.3725,6.45825
"6",1950,6,8.355,6.0555,5.557,8.7115,1.0515,3.325,11.1785,8.7575,8.915,6.4255,10.56875
"7",1950,7,12.824,11.418,7.0665,15.3575,14.113,11.045,14.446,18.735,7.742,16.4905,15.89425
"8",1950,8,9.3115,14.824,11.0835,12.095,10.3205,12.7865,14.8065,6.0945,7.9995,13.864,15.82185
"9",1950,9,8.683,4.9145,1.406,8.989,7.697,9.1375,10.5715,9.3065,1.0055,7.5845,11.0862
"10",1950,10,3.998,2.6695,0.9245,-0.234,1.0905,4.774,0.2465,4.195,5.0715,7.1235,7.0118
"11",1950,11,-2.794,-4.8475,-4.9875,-4.2445,-3.341,-4.7085,-5.712,-0.988,-4.468,-2.6765,-0.19285
"12",1950,12,-4.2215,-6.501,-8.483,-5.676,-1.7025,-7.963,-7.0535,-9.942,-9.5495,-5.711,-0.57825
"13",1951,1,-6.4675,-6.176,-4.859,-7.159,-3.5525,-7.3695,-7.7805,-7.8545,-8.8745,-3.661,-1.77905
"14",1951,2,-3.2385,-5.325,-7.865,-1.094,-3.455,-8.7065,-5.1335,-7.1905,-5.236,-5.748,-0.7566
"15",1951,3,-2.42,-5.1415,-4.399,-4.5855,-2.4235,-5.603,-6.882,-4.27,-3.956,3.7785,0.86555
"16",1951,4,-5.7855,-5.724,-6.061,-4.353,2.0105,-5.895,-0.666,5.355,1.8395,-3.3025,1.99705
"17",1951,5,-4.412,2.692,2.225,1.61,-2.4705,-0.6485,2.9485,3.103,5.9215,4.8815,5.74415
"18",1951,6,8.2965,11.125,6.678,7.666,3.7365,7.5525,4.2365,2.184,7.672,5.8215,9.201
"19",1951,7,13.1965,12.9895,13.6835,14.4375,11.14,11.881,13.1675,13.8695,14.611,15.223,15.9486
"20",1951,8,12.351,14.4045,12.1115,11.5385,9.2295,11.3385,11.775,15.131,13.072,11.4305,15.565
"21",1951,9,10.362,5.4495,0.94,5.758,7.602,12.4655,8.551,6.94,5.9935,4.2665,12.06285
"22",1951,10,4.009,-0.201,-1.909,-4.867,-0.547,4.731,0.7215,1.937,1.768,2.052,4.9037
"23",1951,11,-5.84,-4.5615,-5.3125,-8.613,-3.7285,-4.781,-7.155,-3.323,-1.826,-4.2445,-1.69
"24",1951,12,-4.595,-9.877,-4.1205,-4.3305,-10.126,-7.61,-7.407,-0.9995,-4.1865,-2.12,-2.6605
"25",1952,1,-7.1345,-7.088,-4.8085,-5.2145,-8.235,-0.7335,-7.737,-6.362,-7.7565,-3.112,-1.3774
"26",1952,2,-8.6545,-4.4545,-6.474,-9.2835,-3.1175,1.373,-3.789,-4.54,-4.302,-3.406,-0.2467
"27",1952,3,-4.992,-3.2815,-6.8985,-3.0655,-6.486,-5.793,-0.7115,-1.626,-2.9385,-3.7555,0.5648
"28",1952,4,-0.732,-4.05,-5.818,0.6205,-1.4255,-9.478,1.0575,-2.785,-3.3585,-0.19,2.59525
"29",1952,5,2.8935,1.8,1.9005,-1.392,3.081,-1.916,-1.3995,-1.7055,-1.7045,1.0435,3.673
"30",1952,6,2.128,5.4555,11.78,6.7,7.5385,7.14,11.024,6.6465,10.3785,9.9175,10.17225
"31",1952,7,15.502,13.6475,12.8755,12.9465,7.9545,12.959,14.911,12.685,14.7755,13.428,16.58485
"32",1952,8,15.951,8.2355,12.335,9.112,12.646,13.574,12.79,10.19,12.49,9.754,15.9555
"33",1952,9,4.536,8.1405,4.2175,9.332,11.297,6.067,6.4955,8.4795,10.012,1.5125,11.62945
"34",1952,10,1.407,6.0105,2.035,0.0535000000000001,-0.1935,4.521,1.1615,9.6315,0.4445,5.165,6.51785
"35",1952,11,-3.773,-0.311,-6.166,-6.4915,-3.363,-4.317,-5.6555,0.0409999999999999,-3.2665,-1.8785,1.9946
"36",1952,12,-5.5745,-7.8585,-6.765,-5.995,-9.114,-7.7715,-5.753,-2.55,-3.6625,-4.2855,-1.9207
"37",1953,1,-10.9475,-8.1855,-8.4905,-6.665,-10.512,-6.334,-8.6965,-7.223,-3.1965,-6.881,-3.80555
"38",1953,2,-4.9645,-5.682,-12.888,-7.2865,-4.338,-6.63,-4.9845,-6.189,-3.5865,-5.269,-0.5931
"39",1953,3,-2.029,-4.1205,-9.338,-3.411,-2.3975,-4.215,-4.8755,-2.15,-2.8,-5.4785,-1.273
"40",1953,4,-1.6705,-3.7925,-6.0235,4.1045,-2.7605,-5.924,-2.5415,-2.119,-3.6355,-2.9555,2.54
"41",1953,5,7.2245,4.0085,6.191,2.98,1.544,4.071,0.803,4.7875,0.859,-1.066,7.97305
"42",1953,6,10.682,4.744,4.775,10.396,12.5385,6.031,3.4205,10.103,7.2225,12.178,11.9844
"43",1953,7,13.9075,9.716,15.8495,16.361,10.517,13.5175,14.53,11.8185,13.0515,16.316,16.2095
"44",1953,8,10.237,13.794,14.8095,14.8195,13.083,9.234,6.946,9.145,13.948,16.6645,15.6771
"45",1953,9,11.686,7.9655,10.0325,7.2065,7.508,7.356,4.607,8.1125,14.1045,4.1685,12.54215
"46",1953,10,2.866,0.627,4.8835,3.468,5.178,0.3015,4.5195,3.399,6.5005,-1.6825,7.85885
"47",1953,11,-4.1205,-2.399,-5.119,-7.2605,-2.2815,-4.822,-3.56,-6.921,-3.346,0.588,0.26585
"48",1953,12,-2.124,-4.6825,-18.0185,-14.053,-4.4065,-8.7885,-6.583,-4.197,-1.6675,-5.313,-0.84685
"49",1954,1,-3.1035,-6.0165,-8.7745,-5.5205,-8.6295,-5.973,-2.706,-4.4295,-7.437,-9.1165,-1.7095
"50",1954,2,-6.791,-10.5685,-4.711,-2.6085,-5.1425,-8.5305,-5.2025,-4.8645,-3.7085,-5.087,-0.73375
"51",1954,3,-6.126,-5.9545,-4.114,-3.4965,-4.3005,-3.439,-4.7295,-4.288,-5.224,-6.013,-1.6714
"52",1954,4,-1.6905,-4.7275,0.305,-2.034,-1.4255,-2.463,0.081,-2.108,0.1965,-5.144,2.2125
"53",1954,5,2.0045,4.2755,0.5855,-2.4985,0.901,-3.672,0.473,-0.7425,-1.8455,-0.392,5.0065
"54",1954,6,8.6565,7.391,11.9765,8.236,6.9225,9.5905,7.171,6.222,5.864,10.568,12.51795
"55",1954,7,13.45,12.4545,9.177,15.4335,12.1115,12.356,13.8695,12.037,11.2395,12.3445,16.0758
"56",1954,8,8.4665,10.234,13.456,11.2085,12.351,13.3085,15.582,13.074,13.9995,14.202,15.67625
"57",1954,9,5.242,5.2095,4.8145,6.746,5.906,8.5995,8.904,11.518,7.972,7.975,12.29285
"58",1954,10,3.854,1.984,2.1545,-6.7405,-3.505,0.323,0.548,6.729,2.1655,5.908,5.41915
"59",1954,11,-2.8045,-2.9455,-5.58,-2.264,-2.6205,-0.7655,-0.393,-1.566,-1.479,-0.2685,1.5694
"60",1954,12,-6.1935,-2.559,-1.8195,-2.7845,-6.4785,1.237,-9.545,-4.815,-2.6965,-3.643,-1.5607
"61",1955,1,-7.2565,-8.0085,-6.2535,-6.307,-1.3915,-6.115,-8.0425,-4.7775,-9.427,-9.162,-2.3541
"62",1955,2,-4.221,-7.238,-2.0445,-1.7235,-7.3055,-1.1875,-3.154,-6.5965,-2.9795,-5.329,-0.3094
"63",1955,3,-7.4695,-6.002,-2.139,-4.0095,-4.165,-5.685,-6.9355,-3.066,-4.8285,-2.974,-1.85885
"64",1955,4,-2.152,0.531,-4.38,-4.94,-5.5655,-0.4455,-3.9345,-0.3925,-3.6615,-3.7645,3.32085
"65",1955,5,0.794,-0.8205,3.4445,2.405,-1.642,1.829,3.958,2.078,-0.7865,6.013,5.15405
"66",1955,6,-0.508,4.842,5.512,5.44,7.6605,5.9,1.1945,8.6355,12.1595,0.3255,9.26135
"67",1955,7,13.486,12.724,11.633,9.4725,12.6655,7.743,11.4045,10.9875,11.815,15.808,15.7882
"68",1955,8,11.263,9.882,11.1625,14.1885,13.368,9.7435,11.7105,15.153,13.102,15.6005,15.1617
"69",1955,9,12.8495,9.7295,5.6225,12.677,4.299,11.215,9.816,10.929,6.458,6.913,12.54725
"70",1955,10,1.622,0.401,-1.007,1.6775,-0.1495,1.252,13.9985,6.434,2.573,4.885,5.60185
"71",1955,11,-6.271,-0.86,-4.1355,-3.6605,-2.602,-4.893,-1.0355,-2.9825,-3.4695,-0.5095,0.42995
"72",1955,12,-10.2635,-3.98,-4.6495,-8.377,-5.3765,-2.1405,-1.921,-1.0395,-4.97,-2.099,-0.9674
"73",1956,1,-3.3355,-4.008,-2.421,-3.416,-8.306,-5.6615,-12.3735,-7.251,-6.034,-3.8675,-2.46955
"74",1956,2,-1.305,-4.1795,-2.912,-8.8145,-5.3415,-1.808,-4.8435,-10.942,-2.317,-4.1395,-0.1975
"75",1956,3,-3.0505,-8.729,-4.587,-7.7125,-2.678,-5.586,-5.311,-8.346,-5.85,-6.265,-1.26995
"76",1956,4,-5.172,-0.204,-6.1005,-0.1315,1.573,-4.2615,0.991,-4.5235,-0.899,-3.6715,3.70585
"77",1956,5,-0.664,-1.085,-3.5625,-1.232,-1.314,2.7625,2.2755,1.842,7.0945,3.512,3.70495
"78",1956,6,4.335,3.2225,7.609,12.3895,8.578,5.476,5.063,2.4875,-0.3145,6.2565,9.35295
"79",1956,7,13.6305,9.9135,14.581,11.409,14.4635,15.2945,13.09,12.722,13.9625,10.5375,15.53975
"80",1956,8,12.8805,12.248,12.6485,12.6635,7.031,11.635,14.6875,13.3305,10.482,14.033,15.51595
"81",1956,9,6.507,10.9235,9.6395,2.2455,7.674,6.452,8.5975,8.6025,7.421,6.598,12.4069
"82",1956,10,3.301,3.0325,2.581,1.4465,2.7525,4.991,5.123,3.899,-3.5605,5.5105,6.827
"83",1956,11,-3.173,-2.588,0.253,-2.8575,-1.786,-2.939,-2.447,1.5905,-1.8245,-2.662,1.83095
"84",1956,12,-5.176,-3.706,-7.9585,-9.8265,-2.8575,-3.3835,-3.5105,-2.796,-5.4275,-5.193,-1.34295
"85",1957,1,-8.084,-6.53,-12.039,-5.722,-7.007,-3.2785,-6.756,-8.8085,-5.756,-6.3475,-1.95565
"86",1957,2,-4.1665,-6.1785,-8.7145,-0.849,-5.2475,-4.396,-4.2315,-3.967,-4.6065,-2.877,-0.6612
"87",1957,3,-1.0265,-4.485,-5.33,-4.666,-4.426,-7.8665,-3.637,-0.8815,-4.827,-0.239,0.36
"88",1957,4,-5.1935,-2.805,-5.3665,-6.041,-0.732,-1.9005,1.4495,-4.2645,-0.910000000000001,-2.8485,3.0173
"89",1957,5,7.042,0.156,1.183,4.4285,-0.4395,-3.0965,1.653,4.279,-2.695,-1.011,5.4528
"90",1957,6,9.6355,4.585,2.9635,7.0145,5.8645,1.277,6.5605,7.2445,10.012,7.8775,10.8664
"91",1957,7,13.8985,12.87,10.174,11.7905,10.103,12.985,8.8495,10.598,12.6015,11.363,15.5267
"92",1957,8,12.839,13.0455,7.569,11.784,13.244,14.34,8.7905,12.9475,13.3975,15.742,16.5021
"93",1957,9,4.6515,1.939,5.145,6.3895,7.6985,8.094,5.2665,11.1265,5.1925,9.7925,12.49805
"94",1957,10,5.424,-0.7685,4.587,2.8685,-0.1085,1.1625,8.4515,6.674,-1.4685,5.783,7.03935
"95",1957,11,-1.517,-4.6435,-9.367,-4.063,-7.6675,-0.79,-0.309,0.3965,1.329,-3.8985,0.8733
"96",1957,12,-3.904,-5.1535,-3.6205,-10.227,-7.8835,-5.625,-7.1535,-5.9225,-4.627,-5.021,-0.58655
"97",1958,1,-5.5715,-7.416,-4.6415,-5.562,-7.3165,-5.8635,-4.5845,-6.54,-4.897,-5.2445,-1.50885
"98",1958,2,-5.1365,-6.231,-7.924,-2.3655,-11.8645,-8.283,-0.077,-6.946,-6.2405,-3.667,-0.9567
"99",1958,3,-1.0795,-6.341,-3.8285,-2.1585,-10.9365,-3.378,-6.8745,-3.534,-3.365,-2.8815,1.19295
"100",1958,4,-3.5015,-1.857,-2.4155,-4.868,-3.188,0.7625,-4.0315,1.7595,-4.127,-3.5505,3.41735
"101",1958,5,0.9615,-2.3695,1.8615,-1.379,-2.808,2.552,2.257,-2.371,5.57,-0.0720000000000001,4.2902
"102",1958,6,4.5185,6.472,3.909,5.0925,9.024,4.9255,9.663,3.718,9.1135,3.4465,8.98525
"103",1958,7,11.985,10.034,14.021,11.258,16.348,14.382,12.7505,15.559,12.542,14.4595,16.4589
"104",1958,8,15.8205,12.4645,15.663,15.5955,13.27,14.3735,16.338,11.5535,15.2845,14.2895,17.28335
"105",1958,9,8.8485,6.557,4.897,7.234,6.205,6.2205,9.953,9.1125,1.8755,8.42,11.41365
"106",1958,10,7.3545,2.1205,4.634,-3.127,0.00299999999999967,1.854,-3.9325,3.107,0.7915,2.1285,5.3148
"107",1958,11,1.1205,-2.0005,-4.484,-2.9565,-4.687,-7.291,-0.801,-5.168,-3.125,-2.379,-0.62355
"108",1958,12,-6.603,-3.887,-8.089,-5.4205,-2.1195,-9.1795,-8.4485,-4.2435,-5.296,0.743,-0.314
"109",1959,1,-5.694,-4.762,-8.723,-12.4465,-0.6055,-5.648,-5.797,-6.736,-3.999,-1.373,-1.60625
"110",1959,2,-8.957,-3.5885,-2.383,-7.4565,-6.1665,-5.411,-5.8275,-6.6105,-8.248,-0.00600000000000023,-1.05165
"111",1959,3,-4.029,-1.9795,0.2045,-5.961,-0.439,-6.053,-6.184,-4.8495,-3.55,0.82,1.78835
"112",1959,4,-2.4555,-6.2205,-1.6925,-5.7635,-2.2205,-2.1045,-2.055,0.627,-0.8785,-5.485,2.66625
"113",1959,5,0.4875,-4.661,1.1635,6.366,2.9115,2.7495,0.0714999999999999,0.396,2.001,1.3,5.91655
"114",1959,6,10.9935,8.881,9.6855,8.081,9.6425,6.003,6.9855,9.404,10.2035,10.569,11.9496
"115",1959,7,18.062,9.464,13.373,17.9415,14.3835,15.07,13.1265,9.0185,13.1505,14.5605,16.71195
"116",1959,8,15.9025,7.6365,9.902,15.03,11.509,8.98,11.2695,10.7105,14.709,8.77,15.11005
"117",1959,9,3.5075,10.288,6.0825,10.6255,12.6635,5.026,8.287,4.0195,7.986,11.0595,13.1971
"118",1959,10,0.87,2.2445,-1.061,0.51,3.587,1.8845,-1,5.9335,-2.179,4.7435,5.93285
"119",1959,11,-3.7505,-1.3055,-7.725,-8.679,-3.2055,-4.6115,-3.9895,-5.041,-5.5975,-3.7145,-0.7872
"120",1959,12,-3.832,-4.8935,-9.0385,-13.7655,-3.8755,-7.1375,-3.533,-4.318,-8.335,-3.8605,-1.25225
"121",1960,1,-7.849,-6.167,-6.3285,-8.097,-3.9225,-10.2115,-3.3735,-4.9,-4.344,-4.897,-2.4137
"122",1960,2,-3.238,-10.0985,-6.9595,-8.692,-6.3355,-3.854,-5.2515,-1.0335,0,-1.2375,0.4699
"123",1960,3,-5.758,-5.4475,-5.3815,-1.6695,-4.048,-0.839,-5.159,-2.5455,-3.121,-1.2385,0.0391999999999999
"124",1960,4,-1.772,-3.3825,-3.4265,-2.082,-2.6345,-1.162,-4.568,-6.0935,-4.6875,-0.9595,2.02295
"125",1960,5,-2.822,2.3105,0.781,0.263,6.043,4.767,2.2645,2.8355,3.3535,-0.156,6.8492
"126",1960,6,6.87,8.8345,0.9915,3.751,6.5625,5.1925,8.184,3.066,6.289,4.7365,9.34315
"127",1960,7,13.8955,13.236,10.243,15.2325,13.577,10.8355,14.7195,12.787,13.9625,12.4095,16.28295
"128",1960,8,8.6015,13.566,10.5195,12.7825,10.9155,14.8785,14.068,7.491,11.155,9.883,15.0069
"129",1960,9,4.3565,6.766,10.973,5.8435,1.0945,4.7595,10.9475,5.035,10.511,10.9835,10.53515
"130",1960,10,1.613,1.945,-0.745,-2.2835,6.4465,1.5015,3.953,7.958,5.184,0.613,4.8688
"131",1960,11,-3.6365,-3.624,0.247,-2.1465,-3.8485,-1.5845,-3.815,-3.4235,1.304,0.246,0.6439
"132",1960,12,-4.585,-2.236,-7.5825,-9.1395,-6.3745,-5.439,0.104,-6.2595,-9.557,-3.077,-0.4073
"133",1961,1,-6.7375,-7.6195,-3.959,-6.541,-8.164,-2.2055,-7.1895,-9.0825,-9.264,-2.544,-0.7952
"134",1961,2,-3.736,-2.2185,-4.4915,-4.9465,-6.7375,-0.7135,-4.8295,-3.165,-7.9235,-0.7735,0.11705
"135",1961,3,-2.6175,-1.904,-3.8315,-3.807,0.517,-8.745,-0.8725,-5.215,-5.4375,-5.9945,-0.60845
"136",1961,4,-2.553,-5.2925,-4.589,-1.934,-4.088,-4.5095,-3.391,-2.715,4.134,-1.494,3.8617
"137",1961,5,2.329,-2.9085,1.329,-5.3825,2.2775,-1.2555,5.9315,-0.9855,4.6865,0.9515,6.94555
"138",1961,6,6.5595,6.7045,5.6705,10.912,4.266,8.038,8.2765,7.951,2.988,1.911,10.19365
"139",1961,7,14.664,13.463,12.84,12.774,14.9705,14.2835,11.3795,13.832,13.432,12.21,16.08755
"140",1961,8,14.551,10.976,17.106,11.7415,15.522,10.149,15.238,15.921,13.6695,11.9295,16.3702
"141",1961,9,8.4545,6.802,11.1205,9.7935,8.1845,6.5175,7.565,9.518,4.121,9.402,12.00225
"142",1961,10,4.408,-0.86,1.8125,1.6135,0.6265,0.84,1.1865,2.5135,-1.6235,-0.11,5.2752
"143",1961,11,-3.1175,-6.0745,-3.1085,-0.8395,1.0765,-5.891,-4.4465,-2.7355,-3.7485,-5.4995,0.21415
"144",1961,12,-5.068,-4.022,-6.357,-14.8035,-4.629,-4.5635,-1.9295,-6.3585,-11.751,-10.259,-1.9416
"145",1962,1,-6.7635,-3.77,-3.522,-4.2195,-0.4625,-0.4855,-7.3665,-8.8205,-7.2405,-2.576,-0.40315
"146",1962,2,-4.471,-2.721,-11.0865,-5.9675,-3.242,-5.1525,-4.239,-6.615,-8.249,0.976,-0.5536
"147",1962,3,-5.277,-2.5465,-1.4645,-5.5615,-3.081,-6.3175,-2.1445,-2.424,-5.2685,-3.6095,-0.21285
"148",1962,4,-3.2925,-1.8505,-5.325,0.429,-1.506,-6.429,-4.171,-1.26,-7.1745,-1.3665,3.02685
"149",1962,5,2.346,1.059,5.9305,-3.809,2.4275,3.57,-6.024,8.707,4.206,5.0375,6.2428
"150",1962,6,11.518,6.435,6.332,7.4455,2.7135,6.3005,8.005,6.4365,8.497,5.3215,10.7614
"151",1962,7,5.879,14.7695,15.7835,14.9965,13.9275,13.2265,15.799,14.9465,15.2575,14.624,15.6851
"152",1962,8,13.12,14.8,10.851,14.313,9.028,15.457,15.3365,15.614,4.8825,12.102,14.546
"153",1962,9,3.9225,6.548,7.073,9.6105,4.4175,7.831,14.0295,8.534,6.2195,12.3675,13.3292
"154",1962,10,3.3995,0.839,8.751,5.4165,4.2045,-1.4255,0.407,1.8075,8.813,5.751,7.4893
"155",1962,11,-4.5735,1.944,-2.578,-9.788,-6.747,0.0105,-5.5995,-0.8145,-3.1285,-5.4695,-0.07065
"156",1962,12,-3.6475,-8.25,-6.0865,-10.829,-4.7225,-8.594,-8.522,-6.8975,-11.064,-5.9685,-2.28895
