"","Year","Month","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1,0.755,0.1905,3.3025,5.641,-0.4455,-0.4455,0.2625,3.2685,-0.883,4.328,4.66895
"2",1950,2,2.311,3.1165,5.451,6.0335,4.7945,4.7945,1.812,2.616,3.5785,5.556,6.2101
"3",1950,3,5.752,5.9005,7.6205,7.5435,4.6115,4.6115,3.1225,5.0825,5.553,7.597,9.0476
"4",1950,4,10.745,5.492,8.9045,11.8065,9.8065,9.8065,12.525,4.0655,7.5115,9.5065,11.93945
"5",1950,5,10.8245,12.897,15.146,9.8425,10.305,10.305,9.1035,11.9095,11.7585,14.882,16.1869
"6",1950,6,16.016,15.4665,15.568,16.5325,11.8905,11.8905,19.888,18.0675,16.472,14.819,17.8805
"7",1950,7,21.1325,18.3735,18.6375,22.519,20.997,20.997,21.7165,24.0955,17.624,22.9255,23.8338
"8",1950,8,18.1465,22.2,17.9495,20.111,18.2855,18.2855,21.0665,17.9125,17.778,21.3445,23.01575
"9",1950,9,15.7015,14.9425,12.407,17.6225,15.47,15.47,18.006,16.709,11.518,16.2285,18.77805
"10",1950,10,13.2375,10.275,9.1665,8.674,10.515,10.515,11.4365,13.536,12.7565,13.3525,13.7161
"11",1950,11,4.6755,2.5845,5.005,4.0075,3.476,3.476,3.145,6.336,3.85,5.1465,7.14895
"12",1950,12,1.9305,3.973,1.786,2.54,4.2845,4.2845,2.74,-1.133,-0.92,1.3845,5.22915
"13",1951,1,-0.8645,4.046,3.411,1.864,4.2065,4.2065,2.5805,0.302,-0.41,3.2565,5.3481
"14",1951,2,3.161,4.4055,1.617,6.641,5.7,5.7,5.1415,2.594,3.467,2.99,7.47935
"15",1951,3,7.2865,4.446,5.343,6.7855,6.4355,6.4355,3.9615,5.542,4.4715,11.3925,8.759
"16",1951,4,3.206,3.7165,4.3435,6.8835,10.415,10.415,10.513,13.2795,10.42,8.7175,10.85405
"17",1951,5,6.8605,12.232,12.2935,10.282,7.8895,7.8895,12.2175,12.3445,14.2685,14.9375,14.30285
"18",1951,6,16.698,19.84,14.327,15.9915,11.2335,11.2335,14.229,11.832,17.0145,14.4375,16.99645
"19",1951,7,19.7875,19.893,21.29,22.614,19.759,19.759,20.597,22.443,21.2765,23.19,23.9508
"20",1951,8,18.174,21.251,20.324,19.3965,17.998,17.998,18.732,21.2845,19.794,19.3045,22.232
"21",1951,9,17.3455,14.9445,10.092,13.693,15.936,15.936,15.8485,15.291,15.3485,14.987,18.4306
"22",1951,10,13.738,7.5545,11.3055,2.7205,9.624,9.624,9.814,9.959,9.797,13.345,12.9271
"23",1951,11,2.4655,3.9585,3.4695,2.6035,3.6005,3.6005,5.0235,3.9805,7.4175,4.5585,5.79855
"24",1951,12,-0.0700000000000003,-0.2085,3.752,3.412,0.1995,0.1995,1.541,4.9625,0.916,2.2015,4.4127
"25",1952,1,0.152,1.27,4.2095,3.143,2.864,2.864,-0.175,1.177,3.1425,4.787,4.70805
"26",1952,2,3.07,4.967,3.113,2.2665,5.138,5.138,6.568,3.443,4.5165,7.8415,7.1556
"27",1952,3,4.0565,8.167,2.8915,6.952,3.501,3.501,9.157,7.607,5.7185,6.7075,8.6464
"28",1952,4,8.526,5.33,3.8045,10.575,5.803,5.803,10.466,6.4215,7.3525,9.1795,10.9739
"29",1952,5,11.5985,11.4605,12.3115,8.306,13.1165,13.1165,9.1955,8.732,9.222,11.84,13.02225
"30",1952,6,10.222,14.9515,18.813,14.4505,16.322,16.322,17.6315,15.7475,18.9565,18.085,17.0714
"31",1952,7,22.893,22.3755,21.6555,19.797,18.475,18.475,21.495,19.5425,23.408,21.1795,24.0269
"32",1952,8,22.3155,16.3595,20.3055,16.1945,20.212,20.212,18.7075,18.356,22.194,18.942,22.7353
"33",1952,9,13.982,14.3965,12.7955,16.8765,18.9365,18.9365,15.4415,16.802,16.808,13.002,18.9357
"34",1952,10,8.078,13.774,9.928,7.177,8.2355,8.2355,10.4455,14.5715,9.9205,11.953,12.7232
"35",1952,11,3.852,9.101,3.883,3.3845,5.625,5.625,2.3445,5.471,5.6985,9.139,8.4581
"36",1952,12,2.646,-1.128,2.854,1.098,1.7425,1.7425,1.1755,2.406,4.9775,3.609,6.17205
"37",1953,1,2.0885,0.1355,0.248,0.0114999999999998,0.1635,0.1635,2.9805,2.4895,3.945,2.4855,3.45505
"38",1953,2,4.219,3.1315,1.6595,3.2465,3.1095,3.1095,3.9785,4.292,5.778,4.7815,7.26215
"39",1953,3,7.292,5.723,3.355,5.7495,7.384,7.384,4.7425,6.427,7.9875,3.9655,8.7429
"40",1953,4,6.9745,6.692,5.0855,9.4865,8.157,8.157,6.5605,7.7775,7.81,6.306,11.2428
"41",1953,5,14.112,11.6045,13.6155,12.287,11.359,11.359,10.457,12.87,11.205,11.2525,16.52685
"42",1953,6,19.0455,15.514,12.752,17.381,18.9195,18.9195,13.922,17.913,16.402,20.3305,20.3376
