"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,31.961,32.521,35.157,31.4825,31.3625,32.9315,34.218,31.6945,30.7155,32.1215,28.4831
"2",1951,30.6595,34.902,31.718,31.516,32.192,32.2265,30.12,31.005,31.2755,33.271,28.20765
"3",1952,30.1255,31.2625,33.146,31.5585,31.911,30.907,30.921,31.2955,31.7175,30.338,28.8312
"4",1953,31.5585,32.046,31.5695,33.796,30.3275,32.314,33.1275,33.3615,31.8385,30.8705,28.91275
"5",1954,31.8805,31.8155,30.896,31.594,31.1125,31.589,32.9045,32.55,33.8195,33.523,28.5233
"6",1955,30.6595,32.3975,30.404,31.246,31.1285,31.4295,33.4015,30.927,30.3555,31.099,28.1767
"7",1956,30.073,32.3105,31.432,30.284,32.3955,31.435,31.8525,31.797,32.7755,30.9825,28.8
"8",1957,30.771,32.84,33.3555,32.833,31.4315,29.627,30.093,30.262,34.3745,30.931,28.94915
"9",1958,31.0595,31.152,32.064,31.5725,30.357,29.2,33.1195,32.7335,31.6725,30.765,28.7005
"10",1959,31.3945,29.791,32.0875,31.41,32.549,31.728,31.4925,30.6335,31.0515,30.1975,28.31425
"11",1960,31.43,31.0745,31.722,32.6745,31.3665,33.145,32.6965,32.154,32.159,30.0225,28.91615
"12",1961,31.1315,32.4825,32.183,31.6965,30.676,33.0945,31.956,30.5525,30.2285,29.7195,29.095
"13",1962,31.125,32.9,31.1595,31.0765,29.599,30.748,33.365,33.01,31.045,33.068,28.4634
"14",1963,31.06,34.7985,31.619,30.1985,32.8785,30.751,32.2825,32.0365,32.592,29.972,28.56625
"15",1964,33.725,32.4655,33.612,31.3705,32.605,30.6695,33.064,33.5805,33.036,30.521,28.65705
"16",1965,30.927,31.756,30.7935,28.9705,30.183,31.468,32.137,31.965,30.815,31.987,27.9661
"17",1966,31.113,31.3945,31.5385,30.8345,32.237,31.232,34.385,33.4545,30.7485,30.8,28.843
"18",1967,31.271,33.2565,31.7675,31.768,30.406,32.442,31.037,30.0395,29.718,29.6,28.40095
"19",1968,30.1925,34.293,31.872,34.403,32.751,31.673,31.716,30.2225,32.102,31.1205,28.56305
"20",1969,30.8745,34.3475,31.598,30.686,31.288,32.1095,30.9035,31.4065,31.808,31.4765,27.8109
"21",1970,31.8475,31.6385,31.8265,32.478,31.7345,30.381,31.8355,33.866,30.948,30.8985,29.5778
"22",1971,31.4145,34.0085,32.0315,30.9605,31.791,32.487,31.497,30.506,34.0025,30.464,29.08805
"23",1972,29.961,33.252,31.439,31.7785,30.562,31.5135,31.276,30.912,31.3715,32.6595,28.07355
"24",1973,30.558,34.357,31.238,31.962,32.544,33.7975,34.7765,31.8945,32.021,32.4745,29.43435
"25",1974,31.739,33.728,30.3705,32.058,32.959,34.0805,31.5675,31.573,32.4,33.8125,28.96775
"26",1975,31.2155,34.0285,31.05,32.543,31.1985,31.576,33.573,31.9005,33.428,31.4475,28.3088
"27",1976,31.2835,33.6565,30.0805,31.5385,31.2045,32.639,32.205,32.985,32.081,30.473,29.83555
"28",1977,31.146,32.126,29.866,31.8345,30.545,31.8,31.222,31.5675,33.46,30.878,28.81725
"29",1978,32.136,33.999,32.3075,30.3995,30.341,31.972,33.9575,31.7525,32.211,31.523,28.94705
"30",1979,31.1965,30.9145,30.774,30.1315,31.6605,31.3205,30.5345,32.6885,30.4315,32.756,28.3116
"31",1980,29.9555,30.598,32.8905,33.0715,31.5715,33.3665,31.989,31.847,29.898,33.401,28.8289
"32",1981,34.5205,31.469,35.7015,30.745,29.686,32.0465,34.0525,34.234,29.4805,31.788,29.2494
"33",1982,30.531,31.5645,31.6145,32.5405,32.1075,34.038,32.096,29.9925,31.9415,31.238,28.28295
"34",1983,31.628,30.761,29.694,32.3495,31.9405,32.2535,31.0155,33.2965,31.545,33.2795,28.69995
"35",1984,31.201,32.308,31.944,31.7435,29.838,32.5865,32.68,31.3835,30.0225,32.655,29.28415
"36",1985,30.503,33.252,29.516,32.0135,32.397,30.8175,29.674,32.4755,32.408,30.424,29.18005
"37",1986,33.286,31.1845,33.69,32.8765,32.0955,30.332,30.9795,31.5705,31.6005,30.532,28.3411
"38",1987,33.3795,31.769,32.645,33.409,31.9405,33.1635,32.3985,34.194,33.0925,31.277,30.3077
