"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,0.993,0.361,1.73,2.892,-2.7255,1.8745,0.826,-0.662,-1.7595,0.9615,5.4389
"2",1951,0.2315,-0.955,0.7435,2.702,-1.134,0.596,3.345,0.0365000000000002,0.435,2.5665,5.1935
"3",1952,0.2565,0.2165,2.256,0.8215,0.4265,1.249,0.715,1.814,2.3735,3.482,5.48925
"4",1953,1.1465,1.331,-7.481,-1.129,1.158,1.3245,3.085,3.0225,2.908,2.2315,3.72435
"5",1954,3.157,0.6635,1.87,3.077,1.151,-3.1025,-0.3175,1.808,2.066,-0.845,5.56455
"6",1955,-2.3565,1.8175,1.756,2.227,1.8475,4.1615,2.264,2.8115,0.4965,-0.184,4.82805
"7",1956,1.2295,0.814,1.738,-0.4475,-1.2755,2.095,0.712,-3.3375,2.736,2.2005,4.74755
"8",1957,1.467,1.2565,-1.5535,-2.169,1.074,1.1495,1.93,1.181,2.786,1.3405,5.0192
"9",1958,1.764,2.276,2.4135,2.706,-1.97,0.00450000000000017,1.162,2.383,1.609,3.099,5.4778
"10",1959,2.6625,2.378,0.214,-4.396,3.532,2.199,3.394,1.567,-0.451,3.887,6.0255
"11",1960,1.262,-0.8355,2.078,-0.409,1.2335,-0.46,2.8465,2.657,0.158,2.677,4.9386
"12",1961,3.264,1.8295,1.679,-5.1135,0.1755,0.686,4.0585,0.5105,-2.95,-1.77,5.47565
"13",1962,1.957,2.105,1.19,-1.891,2.0175,1.9985,1.685,-0.313,-1.701,1.275,4.7161
"14",1963,-0.4565,2.159,-0.451,2.1165,1.2535,-2.717,-3.1685,-2.078,2.259,2.658,4.5128
"15",1964,3.378,1.1685,1.8785,4.271,1.8445,1.7345,2.802,1.6275,2.009,1.509,5.89135
"16",1965,1.0125,-2.4455,3.397,-3.9255,2.1125,1.2845,2.4165,1.6235,0.1405,2.951,4.73505
"17",1966,-0.302,-1.414,0.7405,-1.561,-0.175,0.6065,1.4435,1.8355,2.072,0.8215,5.07795
"18",1967,-2.3515,1.4215,0.9825,0.8245,-1.198,-1.1305,1.4895,0.985,-0.7445,1.988,4.97785
"19",1968,0.755,0.1585,0.5995,-2.5235,-1.5105,0.516,2.211,-0.8485,1.2065,1.385,5.19015
"20",1969,-2.539,4.184,-0.6995,-1.941,1.147,0.764,3.69,2.3325,2.197,2.484,6.05995
"21",1970,0.8375,1.0495,-4.2835,3.6605,-1.8405,-1.328,1.4895,-1.5315,1.0205,1.6415,5.396
