"","Year","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"1",1950,1.2055,0.667,2.4675,3.635,-0.683,4.3355,0.636,0.4195,-1.1135,1.0485,5.76235
"2",1951,0.758,1.5655,1.9735,2.4515,0.275,2.282,3.481,2.3725,0.1115,3.2095,5.3441
"3",1952,0.742,0.801,2.967,1.683,-0.388,3.4085,0.309,2.6455,3.2955,2.843,5.77765
"4",1953,1.283,2.6495,-4.199,-0.0205000000000002,1.92,1.834,2.5075,4.308,4.205,2.749,4.6131
"5",1954,2.437,2.1465,0.053,4.3195,0.231,3.2315,-1.177,1.851,4.0985,2.0445,5.56095
"6",1955,-1.4965,2.7535,0.3445,2.726,2.784,4.6635,1.104,1.972,3.1815,0.4135,4.3065
"7",1956,0.2825,1.7605,2.775,2.8455,-0.0354999999999999,1.149,-0.3255,0.871,2.507,2.8045,4.5212
"8",1957,1.5205,2.7245,-0.7305,1.0635,1.021,3.755,1.775,1.013,2.7055,2.2595,4.89675
"9",1958,1.762,2.732,1.8575,2.029,1.146,2.099,0.4795,4.0405,2.6845,2.8675,5.6694
"10",1959,1.934,2.942,1.657,-0.64,3.0565,2.753,3.03,1.7205,0.7915,2.861,6.0312
"11",1960,0.67,2.848,1.4865,1.2085,1.463,1.1645,2.2215,2.7185,-1.145,2.3235,5.27535
"12",1961,2.1085,2.9495,2.0475,-2.5895,1.445,1.242,3.155,2.5895,-0.913,1.557,5.3119
"13",1962,1.393,3.613,2.8505,-0.2355,1.224,3.355,0.309,1.43,0.183,0.3365,5.2323
"14",1963,-0.217,0.7,-0.0714999999999999,3.312,1.5835,-0.069,-3.583,0.454,3.001,3.3585,4.3825
"15",1964,2.867,2.9855,3.0735,3.019,3.326,1.9275,2.0605,1.639,2.798,2.9365,5.4397
"16",1965,1.626,0.0485000000000002,3.142,-0.7025,2.513,2.9495,2.245,1.9245,2.255,3.665,5.55295
"17",1966,1.632,0.4865,0.211,-0.471,0.722,2.565,3.154,-0.516,2.4515,0.458,4.3374
